algoritmo,population_size,seed,ticks,best_x,best_y,best_val,mean_val
CSA,50,1,10,0.022913703402564378,-0.005758311018852269,5.581959494105258E-4,0.5977009516679689
CSA,50,2,10,-0.030494197041689652,0.06690141642695668,0.005405695573150463,1.0199033412480731
CSA,50,3,10,0.00886776683707724,-0.0019729715128256053,8.252990526718823E-5,0.9061902719267977
CSA,50,4,10,0.054298347079663634,0.026545335489628785,0.0036529653318405617,1.2242280604521023
CSA,50,5,10,-0.017440259645212022,7.573101830316009E-5,3.041683916795442E-4,0.5761756972161529
CSA,50,1,50,-0.0019492650216660391,-0.0015332425799148564,6.1504669335546685E-6,0.008775811169583843
CSA,50,2,50,-9.165823722936395E-4,-0.008292807538758995,6.961078012009745E-5,0.010570473142782756
CSA,50,3,50,0.003809822089556651,3.4456298846297084E-5,1.4515931590603993E-5,0.011515138307057311
CSA,50,4,50,-0.004409466853713129,-0.008788617047432862,9.668318754042226E-5,0.011904506267962491
CSA,50,5,50,3.7682951758816197E-4,-0.0014325100953532233,2.1940856586146276E-6,0.012761340370782455
CSA,50,1,100,0.0018287357704196844,0.0034114770231072344,1.4982449997201075E-5,0.009111091580251984
CSA,50,2,100,0.00199374901747653,0.0016523681451615854,6.705355631833367E-6,0.006561582764186015
CSA,50,3,100,0.0034580634139003003,0.0026373812397893666,1.8913982378548697E-5,0.006579198479691235
CSA,50,4,100,0.0019844979180476396,-0.005211269616687851,3.109556300454936E-5,0.00789803720802502
CSA,50,5,100,-0.005795676569759484,0.0017170090325582532,3.653798691914568E-5,0.0054964470035333435
CSA,100,1,10,-0.025575689494988896,-0.013673930861390765,8.410922783461801E-4,0.605008314182831
CSA,100,2,10,-0.0213205193008561,0.017848983354794234,7.731507500578992E-4,0.7876298793876121
CSA,100,3,10,8.080092057374255E-4,0.056850611437245194,0.0032326448996651907,0.9582194967377556
CSA,100,4,10,-0.023549272146075842,0.0022166897055581197,5.594819318606708E-4,0.8432728778987851
CSA,100,5,10,0.006879957138681725,0.009970048210838023,1.467356715565321E-4,0.7466473951906966
CSA,100,1,50,-0.0038194681848479767,0.002867324204349042,2.2809885307911762E-5,0.008107164664103873
CSA,100,2,50,-0.0029875240655034274,0.0013595083287632481,1.0773562937938767E-5,0.009675373076786448
CSA,100,3,50,-6.931159467120362E-4,-0.004120415955183761,1.7458237359319426E-5,0.01232697119063453
CSA,100,4,50,-0.0023543806315138166,0.0014543622307590376,7.658277656305801E-6,0.009409754445579684
CSA,100,5,50,-0.001867351911538001,-0.004205709996201457,2.117499973367348E-5,0.013126640986492823
CSA,100,1,100,-0.0011906099417669375,5.076633204263784E-4,1.6752740803406058E-6,0.00696320632732264
CSA,100,2,100,-0.004276708285459341,0.0017317428542936615,2.1289167072313733E-5,0.006458244551467255
CSA,100,3,100,-0.0034149863180937684,4.962061371797388E-4,1.190835208334247E-5,0.007687232500676835
CSA,100,4,100,-6.694542293112435E-4,0.003901039286903229,1.5666276483105164E-5,0.007541061757224391
CSA,100,5,100,6.70660952396672E-4,-7.738670602373716E-4,1.048656339990043E-6,0.007492055652957721
CSA,200,1,10,-0.040713973640424644,-0.026233741571981495,0.0023458368464587026,0.7950326252213215
CSA,200,2,10,-0.004050851573457415,-0.03489573787173711,0.00123412192008317,0.823176313314605
CSA,200,3,10,0.01683829230475209,0.023783517441554047,8.491837896329791E-4,0.8191469661870898
CSA,200,4,10,-0.023015773682161955,-0.014181508008419136,7.308410075813549E-4,0.8735427195128167
CSA,200,5,10,-0.03036583766655021,-0.006550237493037875,9.649897084064786E-4,0.7537062772869905
CSA,200,1,50,0.0026014301639218362,0.005119425067276501,3.2975951917221394E-5,0.010045781428141765
CSA,200,2,50,9.054176373691214E-4,-9.106073474728082E-5,8.280731554717965E-7,0.011585937456629605
CSA,200,3,50,0.0023953255398720744,-0.0011740303978340569,7.1159318170018385E-6,0.012902244530195759
CSA,200,4,50,0.002355203858565802,-0.0011875018133047366,6.957145772005279E-6,0.01073013923779037
CSA,200,5,50,-5.541692203327037E-4,0.001113808992905474,1.5476739974412627E-6,0.009884233238222245
CSA,200,1,100,-9.899373357413477E-4,-3.779013711708856E-4,1.1227853750275132E-6,0.007995561161863118
CSA,200,2,100,0.0019068815613051404,-0.0025153323565309527,9.963094152657085E-6,0.006799116256665235
CSA,200,3,100,-0.0012765807801905643,5.099865928837044E-6,1.629684496984442E-6,0.0075472921163838155
CSA,200,4,100,1.4858442935136718E-4,0.001093696515093251,1.2182493997727932E-6,0.006808677274699938
CSA,200,5,100,9.019654554418138E-4,0.0031178156015532997,1.0534315808099523E-5,0.007137125414489313
